binId	dojezdy_all	dojezdy_urgent	dojezdy_very_urgent	count_all	count_urgent	count_very_urgent	DUŠNOST	ÚRAZ	BOLEST BŘICHA	PÁD	NESP.NEURO. PŘÍZ.	JINÉ POT.AK.	STENOKARDIE	JINÉ POT./ZH.STAVU	PO KOLAPSU	BEZVĚDOMÍ	NEVOLNOST	BOLEST ZAD 	PSYCHÓZA	NAPADENÍ	INTOXIKACE	SOMNOLENCE	KRVÁCENÍ	DN	HYPERT.	ARYTMIE	BOLEST DK	TEPLOTA	KŘEČE/PO KŘEČI	K PORODU	BOLEST JINÁ	DUŠNOST_time	ÚRAZ_time	BOLEST BŘICHA_time	PÁD_time	NESP.NEURO. PŘÍZ._time	JINÉ POT.AK._time	STENOKARDIE_time	JINÉ POT./ZH.STAVU_time	PO KOLAPSU_time	BEZVĚDOMÍ_time	NEVOLNOST_time	BOLEST ZAD _time	PSYCHÓZA_time	NAPADENÍ_time	INTOXIKACE_time	SOMNOLENCE_time	KRVÁCENÍ_time	DN_time	HYPERT._time	ARYTMIE_time	BOLEST DK_time	TEPLOTA_time	KŘEČE/PO KŘEČI_time	K PORODU_time	BOLEST JINÁ_time
997	8.00	8.00	8.00	246	178	72	16	33	22	20	13	11	9	16	5	6	7	13	6	0	4	4	8	0	8	7	4	4	3	1	6	8.00	8.00	8.00	7.00	7.00	7.00	6.00	9.00	7.00	10.00	7.00	8.00	9.00	0	10.00	13.00	9.00	0	10.00	8.00	7.00	10.00	8.00	9.00	8.00
998	9.00	9.00	9.00	51	40	17	2	4	2	3	3	5	3	1	0	3	2	3	2	1	0	2	2	2	2	3	1	1	0	0	1	7.00	10.00	11.00	11.00	11.00	7.00	9.00	9.00	0	8.00	10.00	7.00	9.00	7.00	0	10.00	10.00	9.00	10.00	10.00	9.00	7.00	0	0	10.00
999	11.00	11.00	11.00	19	14	3	1	1	2	3	2	1	1	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	1	11.00	11.00	14.00	9.00	13.00	9.00	12.00	0	0	0	13.00	0	8.00	0	0	7.00	0	0	15.00	0	0	0	0	0	13.00
1000	11.00	11.00	11.00	27	21	9	4	2	3	4	2	2	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	11.00	13.00	11.00	10.00	10.00	12.00	0	17.00	0	0	11.00	0	0	12.00	0	0	0	0	0	12.00	0	0	12.00	11.00	0
1001	11.00	11.00	11.00	50	42	18	2	6	7	2	1	3	2	1	1	3	2	1	2	2	2	2	1	0	1	1	0	0	1	0	1	11.00	12.00	10.00	18.00	9.00	9.00	13.00	10.00	12.00	11.00	13.00	12.00	14.00	9.00	15.00	13.00	11.00	0	14.00	13.00	0	0	11.00	0	12.00
1002	12.00	12.00	12.00	56	41	24	11	1	3	7	4	2	2	4	0	8	2	1	1	0	0	1	2	0	0	1	0	1	0	0	1	11.00	13.00	15.00	12.00	14.00	16.00	13.00	15.00	0	13.00	14.00	11.00	12.00	0	0	9.00	10.00	0	0	13.00	0	8.00	0	0	16.00
1003	14.00	14.00	15.00	7	6	1	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.00	0	0	15.00	15.00	12.00	0	14.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1009	11.00	11.00	13.00	6	5	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	13.00	13.00	0	0	0	8.00	0	0	0	0	0	0	0	11.00	0	0	0	0	0	0	9.00	0	0
1010	16.00	16.00	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.00	0	0	0	0	0	0	0	0	0	0
1011	6.00	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	8.00	8.00	8.00	35	28	14	7	0	1	3	2	2	1	3	1	3	1	1	1	0	0	0	0	0	0	0	3	0	0	0	1	8.00	0	7.00	7.00	13.00	11.00	10.00	8.00	7.00	9.00	3.00	8.00	7.00	0	0	0	0	0	0	0	7.00	0	0	0	8.00
1013	8.00	7.00	7.00	98	82	36	9	9	9	12	4	7	4	1	1	3	3	4	2	2	4	2	1	4	1	1	2	0	0	1	2	7.00	7.00	7.00	10.00	7.00	7.00	8.00	13.00	8.00	10.00	6.00	10.00	12.00	8.00	12.00	13.00	6.00	10.00	5.00	7.00	9.00	0	0	7.00	15.00
1014	7.00	7.00	7.00	77	53	22	10	11	4	7	4	3	3	0	3	2	0	3	0	1	1	2	2	4	1	1	1	0	1	1	2	10.00	6.00	11.00	10.00	11.00	6.00	8.00	0	6.00	12.00	0	12.00	0	7.00	12.00	7.00	10.00	5.00	6.00	12.00	6.00	0	6.00	11.00	9.00
1015	9.00	9.00	12.00	5	5	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9.00	0	0	0	10.00	0	0	0	0	6.00	12.00	0	0	0	0	0	7.00	0	0	0	0	0	0	0
1016	8.00	8.00	8.00	8	7	2	0	1	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	8.00	0	12.00	0	0	0	8.00	0	0	0	3.00	4.00	0	0	0	8.00	4.00	0	0	0	0	0	0	0
1017	6.00	7.00	8.00	23	17	8	2	1	2	4	1	0	0	0	0	1	0	1	2	0	1	0	0	2	0	0	0	0	0	0	2	8.00	15.00	10.00	5.00	2.00	0	0	0	0	4.00	0	14.00	4.00	0	5.00	0	0	11.00	0	0	0	0	0	0	17.00
1018	6.00	6.00	6.00	15	10	3	1	1	2	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	1	0	4.00	10.00	9.00	10.00	0	6.00	6.00	0	0	0	12.00	5.00	0	2.00	0	0	0	7.00	0	0	0	0	6.00	5.00	0
1019	7.00	7.00	8.00	40	32	6	3	6	2	11	2	0	2	2	0	0	3	0	1	1	0	0	0	2	0	0	0	0	2	0	0	8.00	7.00	10.00	7.00	13.00	0	7.00	9.00	0	0	7.00	0	8.00	8.00	0	0	0	7.00	0	0	0	0	11.00	0	0
1020	8.00	8.00	12.00	16	10	2	0	4	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	8.00	12.00	4.00	8.00	0	0	0	0	0	11.00	0	0	0	0	0	9.00	7.00	0	0	7.00	0	0	0	0
1021	9.00	8.00	8.00	24	19	8	1	5	0	2	1	0	0	2	0	0	0	4	1	2	0	0	0	2	0	1	0	0	1	0	0	8.00	9.00	0	9.00	10.00	0	0	7.00	0	0	0	9.00	6.00	10.00	0	0	0	11.00	0	7.00	0	0	5.00	0	0
1022	8.00	8.00	8.00	50	37	18	5	7	4	7	0	1	2	0	2	3	3	0	6	0	1	0	1	1	0	1	1	0	0	0	1	8.00	8.00	8.00	7.00	0	8.00	7.00	0	13.00	9.00	9.00	0	9.00	0	7.00	0	12.00	5.00	0	7.00	11.00	0	0	0	17.00
1023	9.00	8.00	8.00	48	33	22	9	1	6	6	2	0	4	1	0	3	0	3	0	2	2	1	0	0	1	1	0	1	0	0	1	9.00	11.00	8.00	8.00	9.00	0	7.00	10.00	0	8.00	0	11.00	0	12.00	12.00	9.00	0	0	11.00	13.00	0	10.00	0	0	7.00
1024	7.00	7.00	6.00	26	21	5	0	3	0	2	3	3	0	1	3	3	2	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	7.00	0	9.00	11.00	11.00	0	6.00	8.00	5.00	12.00	0	0	0	7.00	0	0	0	0	0	14.00	0	0	7.00	0
1025	9.00	8.00	9.00	12	11	6	3	1	1	1	2	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	9.00	15.00	7.00	7.00	10.00	7.00	0	0	0	8.00	0	9.00	0	0	0	0	7.00	0	0	0	0	0	0	0	0
1026	7.00	7.00	6.00	72	60	29	12	5	4	4	7	3	4	2	5	4	0	1	2	0	1	1	1	1	0	1	0	0	0	1	5	6.00	8.00	6.00	9.00	8.00	6.00	7.00	8.00	6.00	7.00	0	11.00	7.00	0	7.00	9.00	8.00	7.00	0	7.00	0	0	0	4.00	7.00
1027	6.00	6.00	5.00	290	214	101	35	32	32	8	15	16	23	6	5	6	9	7	8	6	4	3	9	3	9	5	9	7	3	5	4	5.00	6.00	6.00	5.00	6.00	6.00	5.00	8.00	5.00	6.00	6.00	6.00	7.00	5.00	6.00	5.00	6.00	5.00	5.00	7.00	6.00	7.00	5.00	4.00	6.00
1028	5.00	5.00	5.00	340	268	131	32	40	40	26	10	11	6	11	13	10	9	12	10	5	7	2	5	11	2	3	5	6	9	4	5	4.00	6.00	6.00	6.00	6.00	6.00	6.00	7.00	6.00	6.00	7.00	5.00	5.00	4.00	5.00	5.00	5.00	6.00	6.00	4.00	5.00	6.00	6.00	5.00	6.00
1029	7.00	6.00	6.00	98	77	37	15	16	7	8	2	7	7	4	1	7	0	3	1	2	7	4	2	1	0	0	1	0	1	0	0	5.00	7.00	7.00	10.00	4.00	6.00	5.00	10.00	5.00	6.00	0	7.00	5.00	7.00	9.00	9.00	6.00	7.00	0	0	11.00	0	12.00	0	0
1030	6.00	7.00	7.00	82	64	23	3	7	4	14	1	4	4	0	6	3	4	1	4	3	2	2	3	0	1	1	0	0	2	0	1	4.00	6.00	10.00	7.00	12.00	8.00	6.00	0	5.00	7.00	4.00	7.00	6.00	6.00	9.00	8.00	8.00	0	3.00	4.00	0	0	7.00	0	7.00
1031	5.00	5.00	5.00	105	80	24	6	18	3	9	2	3	9	1	16	3	4	0	5	1	1	0	0	4	2	3	2	1	3	0	1	5.00	5.00	5.00	5.00	8.00	7.00	5.00	7.00	5.00	6.00	2.00	0	4.00	9.00	4.00	0	0	4.00	4.00	7.00	7.00	8.00	7.00	0	5.00
1032	6.00	6.00	5.00	620	494	200	72	44	41	46	43	23	31	23	40	32	24	14	10	16	20	18	12	14	8	10	12	2	6	6	3	6.00	7.00	5.00	6.00	6.00	6.00	6.00	5.00	6.00	5.00	5.00	6.00	7.00	6.00	5.00	5.00	6.00	5.00	6.00	7.00	6.00	9.00	7.00	6.00	5.00
1033	7.00	6.00	7.00	694	518	210	67	66	50	56	44	31	35	35	18	18	23	20	20	3	14	19	19	5	15	20	18	14	10	5	7	7.00	6.00	8.00	6.00	7.00	6.00	6.00	7.00	7.00	5.00	6.00	7.00	8.00	4.00	7.00	7.00	7.00	6.00	7.00	7.00	7.00	6.00	6.00	6.00	6.00
1034	7.00	7.00	7.00	230	179	72	18	24	18	24	12	8	11	8	13	6	8	8	5	7	4	10	3	2	4	1	3	4	1	3	2	7.00	7.00	8.00	7.00	8.00	6.00	7.00	7.00	6.00	7.00	7.00	7.00	8.00	10.00	7.00	10.00	7.00	7.00	8.00	7.00	7.00	12.00	12.00	9.00	8.00
1035	7.00	7.00	6.00	9	7	1	0	4	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9.00	0	8.00	0	6.00	0	0	0	0	0	11.00	0	6.00	0	0	0	0	0	0	0	0	0	0	0
1036	10.00	8.00	8.00	16	13	1	0	3	0	0	1	2	0	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	10.00	0	0	8.00	10.00	0	10.00	8.00	0	12.00	0	0	0	0	0	0	7.00	0	0	10.00	0	10.00	0	11.00
1037	10.00	10.00	9.00	23	19	5	1	5	0	2	3	2	0	0	1	1	1	1	0	1	0	0	1	2	0	0	0	0	1	0	0	9.00	12.00	0	9.00	13.00	14.00	0	0	15.00	12.00	13.00	9.00	0	10.00	0	0	12.00	8.00	0	0	0	0	9.00	0	0
1038	14.00	10.00	0	4	3	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	14.00	0	0	0	0	0	0	20.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1048	12.00	15.00	15.00	3	2	2	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00	0	0	12.00	0	0	0	0	0	15.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1049	9.00	10.00	8.00	5	4	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9.00	0	8.00	0	0	0	0	10.00	0	0	0	0	0	0	0	0	7.00	0	0	0	0	0	0	0
1050	10.00	10.00	16.00	13	10	2	1	1	0	2	0	1	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	0	0	0	0	4.00	10.00	0	16.00	0	11.00	0	0	0	0	0	0	7.00	11.00	0	0	0	10.00	0	0	0	0	0	0	0
1051	9.00	9.00	9.00	32	26	13	8	1	3	4	2	1	1	1	0	1	1	0	2	0	0	0	1	1	0	1	0	1	0	0	0	9.00	8.00	9.00	11.00	9.00	8.00	9.00	10.00	0	8.00	10.00	0	10.00	0	0	0	10.00	7.00	0	7.00	0	13.00	0	0	0
1052	10.00	10.00	10.00	40	31	11	3	4	1	5	3	1	0	0	0	1	1	0	1	4	1	1	1	3	2	0	0	1	2	0	0	10.00	9.00	9.00	10.00	11.00	9.00	0	0	0	10.00	10.00	0	10.00	8.00	5.00	14.00	12.00	7.00	10.00	0	0	10.00	14.00	0	0
1053	8.00	8.00	8.00	93	69	39	9	9	6	9	2	5	5	3	1	7	0	0	1	4	7	2	5	3	2	2	1	1	0	0	2	8.00	9.00	9.00	7.00	8.00	7.00	10.00	8.00	10.00	8.00	0	0	9.00	7.00	6.00	12.00	7.00	7.00	16.00	10.00	6.00	7.00	0	0	11.00
1054	9.00	8.00	9.00	106	74	31	12	14	5	9	6	2	3	1	7	5	8	7	1	0	1	2	1	4	4	1	0	2	1	2	0	8.00	9.00	8.00	9.00	8.00	10.00	8.00	8.00	9.00	9.00	9.00	9.00	9.00	0	7.00	6.00	11.00	9.00	11.00	11.00	0	13.00	7.00	8.00	0
1055	8.00	9.00	9.00	77	60	27	12	2	7	3	5	3	3	8	2	3	2	1	2	0	0	1	0	6	1	5	1	3	0	2	1	10.00	12.00	9.00	6.00	7.00	9.00	12.00	11.00	11.00	8.00	9.00	8.00	9.00	0	0	10.00	0	6.00	9.00	9.00	7.00	7.00	0	9.00	8.00
1056	7.00	7.00	7.00	30	24	9	2	1	0	1	1	2	6	3	2	0	1	1	0	1	1	0	1	1	1	2	0	1	0	0	0	10.00	7.00	0	6.00	7.00	10.00	6.00	9.00	7.00	0	10.00	7.00	0	8.00	6.00	0	11.00	6.00	8.00	7.00	0	5.00	0	0	0
1057	6.00	6.00	6.00	67	49	20	3	19	3	7	0	1	4	0	0	2	3	2	2	0	3	0	1	7	0	0	1	0	0	0	0	6.00	6.00	6.00	5.00	0	6.00	6.00	0	0	9.00	7.00	12.00	9.00	0	6.00	0	5.00	5.00	0	0	6.00	0	0	0	0
1058	6.00	6.00	6.00	42	32	15	6	4	2	5	4	0	1	0	0	1	1	0	3	1	2	0	1	3	0	3	0	0	0	1	0	7.00	10.00	4.00	6.00	8.00	0	6.00	0	0	8.00	8.00	0	6.00	9.00	10.00	0	10.00	5.00	0	7.00	0	0	0	4.00	0
1059	5.00	6.00	7.00	76	57	16	5	8	4	8	1	1	1	4	3	1	5	0	3	2	4	1	1	8	1	0	2	0	1	3	2	9.00	7.00	7.00	5.00	5.00	7.00	7.00	8.00	7.00	6.00	4.00	0	3.00	10.00	4.00	2.00	8.00	6.00	3.00	0	4.00	0	3.00	5.00	10.00
1060	7.00	7.00	7.00	57	46	19	7	3	4	3	6	4	2	2	4	4	3	1	2	0	1	1	1	1	1	0	1	0	0	2	0	7.00	6.00	6.00	8.00	6.00	11.00	8.00	10.00	7.00	7.00	8.00	8.00	6.00	0	9.00	6.00	8.00	15.00	12.00	0	5.00	0	0	7.00	0
1061	7.00	7.00	6.00	88	71	36	4	5	8	11	0	2	3	4	4	8	5	3	1	1	5	3	2	4	0	1	1	2	0	1	1	6.00	5.00	7.00	6.00	0	8.00	5.00	7.00	9.00	7.00	8.00	9.00	9.00	3.00	8.00	8.00	6.00	5.00	0	8.00	5.00	8.00	0	8.00	5.00
1062	5.00	5.00	5.00	336	257	115	41	32	9	19	16	9	24	11	8	19	6	6	15	17	14	14	2	5	6	9	9	3	5	4	2	5.00	5.00	7.00	6.00	6.00	6.00	5.00	8.00	6.00	5.00	5.00	6.00	4.00	4.00	7.00	5.00	6.00	5.00	5.00	5.00	6.00	6.00	3.00	6.00	7.00
1063	4.00	4.00	4.00	762	587	193	50	79	37	76	23	20	33	15	61	30	43	16	25	52	25	25	7	17	6	11	13	2	14	6	6	3.00	5.00	4.00	4.00	5.00	4.00	4.00	4.00	5.00	3.00	4.00	5.00	5.00	3.00	4.00	5.00	5.00	5.00	6.00	6.00	5.00	4.00	6.00	4.00	6.00
1064	5.00	5.00	5.00	796	594	212	65	91	57	61	38	31	41	18	61	29	31	11	17	40	25	16	8	10	8	25	8	7	14	3	4	5.00	5.00	5.00	5.00	5.00	4.00	5.00	5.00	5.00	5.00	4.00	5.00	6.00	5.00	6.00	4.00	6.00	5.00	4.00	7.00	6.00	4.00	5.00	4.00	6.00
1065	6.00	6.00	6.00	328	248	79	19	54	18	30	10	15	13	6	20	14	19	4	8	9	11	11	3	13	4	4	6	5	3	3	4	6.00	6.00	7.00	7.00	5.00	5.00	5.00	6.00	6.00	5.00	6.00	7.00	9.00	5.00	5.00	6.00	7.00	5.00	9.00	5.00	7.00	6.00	6.00	3.00	6.00
1066	6.00	6.00	6.00	267	206	66	14	45	14	29	8	13	14	8	21	10	14	8	9	6	4	7	2	4	0	1	4	2	5	0	2	6.00	6.00	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	5.00	6.00	5.00	6.00	7.00	6.00	6.00	5.00	0	3.00	8.00	10.00	6.00	0	5.00
1067	5.00	5.00	5.00	316	248	79	30	28	4	32	15	13	9	12	33	16	13	9	10	5	9	8	4	14	1	5	1	4	3	3	1	5.00	5.00	7.00	4.00	7.00	6.00	5.00	6.00	6.00	5.00	5.00	6.00	6.00	5.00	4.00	6.00	5.00	4.00	5.00	4.00	4.00	7.00	4.00	5.00	4.00
1068	6.00	6.00	6.00	364	277	119	46	27	35	28	17	23	15	17	11	16	11	8	12	5	5	7	9	10	6	7	3	6	5	6	5	6.00	6.00	6.00	7.00	7.00	7.00	5.00	7.00	6.00	6.00	8.00	8.00	7.00	4.00	7.00	5.00	5.00	6.00	5.00	6.00	7.00	7.00	5.00	7.00	7.00
1069	7.00	7.00	7.00	53	35	11	8	10	2	7	4	1	1	0	1	1	1	1	1	2	0	2	0	3	2	1	0	0	2	0	0	7.00	7.00	10.00	7.00	10.00	13.00	10.00	0	8.00	11.00	8.00	6.00	6.00	15.00	0	9.00	0	6.00	10.00	11.00	0	0	9.00	0	0
1070	10.00	10.00	7.00	4	4	1	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	14.00	0	0	0	0	0	0	0	0	0	7.00	0	0	0	0	0	0	0	0	0	0	0
1071	10.00	10.00	10.00	6	3	1	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	18.00	0	0	0	0	0	0	8.00	0	0	10.00	13.00	0	0	0	0	0	0	0	0	9.00	0	0	0
1072	9.00	9.00	9.00	106	86	27	14	6	5	9	7	8	3	5	6	2	5	4	2	0	2	4	3	0	1	0	0	2	2	2	0	10.00	10.00	10.00	8.00	10.00	12.00	9.00	9.00	9.00	9.00	11.00	10.00	8.00	0	11.00	11.00	9.00	0	11.00	0	0	10.00	10.00	14.00	0
1073	10.00	10.00	9.00	89	76	31	10	6	9	1	3	7	8	5	3	4	5	2	5	1	0	1	2	1	3	1	1	3	4	1	0	10.00	9.00	9.00	6.00	11.00	11.00	10.00	10.00	11.00	10.00	13.00	9.00	10.00	12.00	0	11.00	12.00	9.00	9.00	9.00	7.00	10.00	10.00	10.00	0
1074	14.00	14.00	9.00	2	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.00	0	0	0	0	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1080	10.00	10.00	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.00	0	0	0	0	0	0	0
1084	9.00	9.00	9.00	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00	0	0	0	0	0	0	0
1085	12.00	12.00	11.00	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.00	0
1087	9.00	9.00	10.00	20	12	6	5	1	0	1	2	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	8.00	9.00	0	9.00	10.00	0	10.00	9.00	8.00	9.00	0	0	0	11.00	10.00	10.00	0	0	0	0	7.00	0	0	9.00	0
1088	10.00	10.00	10.00	76	56	29	9	7	5	7	4	2	4	3	0	4	3	4	0	3	1	3	0	2	2	0	2	1	0	0	1	9.00	10.00	9.00	9.00	9.00	15.00	10.00	8.00	0	10.00	10.00	11.00	0	8.00	8.00	11.00	0	11.00	13.00	0	11.00	6.00	0	0	9.00
1089	9.00	9.00	9.00	85	72	37	13	2	10	4	5	4	7	8	2	4	3	6	1	1	1	1	2	0	1	0	5	0	1	1	0	10.00	11.00	11.00	8.00	7.00	8.00	9.00	10.00	7.00	8.00	9.00	9.00	10.00	7.00	11.00	10.00	10.00	0	11.00	0	10.00	0	14.00	8.00	0
1090	9.00	9.00	9.00	290	220	95	35	29	19	11	14	16	15	8	20	9	2	8	11	7	3	3	5	0	10	23	11	3	2	1	0	9.00	9.00	9.00	8.00	9.00	9.00	8.00	10.00	8.00	9.00	10.00	9.00	8.00	8.00	8.00	6.00	7.00	0	9.00	8.00	10.00	9.00	8.00	8.00	0
1091	9.00	9.00	9.00	183	140	64	21	10	12	13	7	13	6	9	5	7	3	8	5	2	12	5	5	1	4	2	4	3	2	0	4	8.00	9.00	9.00	7.00	9.00	8.00	9.00	11.00	8.00	8.00	7.00	9.00	8.00	12.00	9.00	9.00	8.00	7.00	10.00	13.00	6.00	11.00	9.00	0	10.00
1092	8.00	8.00	8.00	83	64	25	11	10	3	3	8	4	4	2	4	1	2	5	2	1	2	0	1	0	0	3	3	1	2	2	0	8.00	9.00	7.00	7.00	9.00	8.00	9.00	14.00	7.00	5.00	8.00	9.00	9.00	6.00	7.00	0	6.00	0	0	9.00	10.00	8.00	9.00	15.00	0
1093	8.00	8.00	9.00	89	67	29	14	8	7	7	4	3	4	5	1	2	2	4	1	1	3	3	2	0	1	1	2	2	1	1	0	9.00	7.00	9.00	7.00	7.00	9.00	8.00	8.00	6.00	10.00	9.00	7.00	11.00	8.00	8.00	7.00	9.00	0	7.00	7.00	12.00	8.00	5.00	8.00	0
1094	4.00	5.00	5.00	95	81	29	10	6	5	3	3	6	5	2	4	1	2	4	6	2	3	1	2	5	2	0	1	1	1	0	2	6.00	5.00	3.00	4.00	7.00	5.00	7.00	7.00	5.00	7.00	5.00	9.00	4.00	3.00	3.00	2.00	3.00	4.00	7.00	0	2.00	5.00	5.00	0	6.00
1095	4.00	4.00	4.00	328	243	106	33	23	23	28	16	16	14	24	6	15	12	8	8	6	3	2	7	2	11	6	9	4	2	1	4	4.00	4.00	4.00	5.00	5.00	4.00	4.00	5.00	7.00	5.00	3.00	7.00	4.00	5.00	3.00	6.00	4.00	8.00	4.00	5.00	4.00	3.00	5.00	3.00	7.00
1096	6.00	6.00	6.00	124	103	34	8	19	9	8	12	6	6	4	7	4	1	4	4	2	4	2	1	3	1	0	1	1	3	2	0	7.00	5.00	7.00	7.00	7.00	5.00	6.00	6.00	5.00	7.00	6.00	6.00	7.00	7.00	5.00	8.00	4.00	7.00	4.00	0	5.00	8.00	6.00	4.00	0
1097	6.00	6.00	6.00	84	65	11	3	17	1	8	4	5	4	1	9	2	4	2	2	2	0	1	1	5	2	2	1	0	3	1	1	6.00	5.00	9.00	5.00	5.00	6.00	6.00	4.00	6.00	3.00	6.00	7.00	8.00	6.00	0	2.00	4.00	6.00	7.00	11.00	4.00	0	6.00	5.00	6.00
1098	5.00	4.00	3.00	165	123	46	16	22	9	14	10	5	9	4	13	4	9	3	5	8	4	1	1	6	0	0	5	1	4	0	1	4.00	6.00	4.00	5.00	4.00	5.00	5.00	6.00	5.00	3.00	7.00	3.00	4.00	8.00	4.00	3.00	2.00	4.00	0	0	6.00	7.00	6.00	0	5.00
1099	4.00	4.00	4.00	177	137	42	16	21	12	15	5	7	5	7	9	5	9	9	7	6	4	2	3	11	2	1	1	0	2	0	1	4.00	3.00	4.00	6.00	4.00	3.00	4.00	3.00	3.00	4.00	5.00	5.00	6.00	4.00	3.00	6.00	5.00	5.00	6.00	5.00	3.00	0	4.00	0	8.00
1100	4.00	4.00	4.00	537	420	137	43	69	29	46	31	20	15	15	30	16	21	12	19	24	13	10	6	23	2	5	8	8	10	4	6	4.00	3.00	5.00	4.00	4.00	3.00	3.00	4.00	4.00	4.00	3.00	4.00	4.00	4.00	6.00	5.00	1.00	3.00	5.00	4.00	3.00	4.00	5.00	3.00	4.00
1101	5.00	5.00	5.00	545	415	133	33	80	33	50	17	16	36	14	39	14	20	7	18	10	17	14	5	15	9	14	7	5	7	2	5	5.00	5.00	5.00	4.00	5.00	5.00	5.00	6.00	5.00	5.00	5.00	5.00	5.00	7.00	4.00	4.00	5.00	4.00	5.00	5.00	7.00	4.00	4.00	4.00	6.00
1102	6.00	6.00	6.00	657	507	156	35	104	30	59	17	27	23	18	49	35	20	6	20	38	41	20	3	14	3	4	5	3	9	2	3	6.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	6.00	5.00	6.00	7.00	6.00	6.00	6.00	6.00	7.00	4.00	6.00	6.00	6.00	6.00	5.00	8.00	7.00
1103	5.00	5.00	5.00	275	212	67	15	50	10	29	4	12	12	4	30	17	17	2	3	4	8	7	2	10	4	3	1	1	5	1	0	5.00	5.00	8.00	5.00	5.00	7.00	6.00	8.00	5.00	5.00	5.00	6.00	6.00	7.00	5.00	6.00	13.00	4.00	5.00	5.00	5.00	6.00	5.00	5.00	0
1104	5.00	5.00	5.00	134	99	33	10	38	4	11	4	7	5	4	4	4	2	2	5	2	3	3	0	4	1	0	1	2	3	4	1	5.00	6.00	6.00	5.00	8.00	4.00	6.00	6.00	6.00	3.00	8.00	6.00	5.00	4.00	5.00	4.00	0	5.00	6.00	0	10.00	4.00	3.00	6.00	5.00
1105	5.00	5.00	5.00	44	33	13	4	4	3	5	2	1	1	0	2	0	1	4	1	1	0	1	2	0	1	2	0	0	1	1	0	5.00	7.00	4.00	6.00	4.00	10.00	5.00	0	6.00	0	4.00	5.00	7.00	9.00	0	3.00	8.00	0	4.00	5.00	0	0	4.00	8.00	0
1106	9.00	9.00	10.00	27	17	3	0	9	1	6	1	0	1	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	8.00	12.00	9.00	8.00	0	6.00	0	0	0	12.00	0	9.00	0	10.00	0	0	0	0	0	0	0	0	0	0
